21/06/2021,Monday,10,173,5,0,0,54,7,119,7,26,33,127,45,7467,51,6384,71,757,64,151,66,175,52,179,57,0,42,92,1,0,14,8,4,7,0,0,12,26,0,6,23,12,0,3,1,0,0,1,6,1,185,17,9,22,1,0,0,0,16,42,87,33,7,17,4,0,0,0,3,30,202,61,1,10,21,0,0,0,0,37,721,116,20,47,76,0,0,0,0,11,1545,197,39,33,74,0,0,0,0,0,1845,209,50,30,2,0,0,0,0,0,1216,75,14,6,0,0,0,0,0,0,414,19,1,0,0,0,0,0,0,0,101,10,0,0,0,0,0,0,0,0,20,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/06/2021,Monday,11,79,10,1,15,11,6,67,9,11,19,98,51,5802,52,4933,73,628,66,83,65,158,55,96,58,0,10,43,6,0,5,7,3,2,0,1,1,19,0,0,21,13,2,5,0,0,0,5,0,0,64,20,0,0,0,0,0,0,5,12,65,6,0,12,10,0,0,0,0,35,144,34,5,26,5,0,0,0,0,37,495,109,23,54,30,0,0,0,0,12,1043,167,18,39,45,0,0,0,0,0,1557,158,13,19,5,0,0,0,0,1,961,77,7,1,1,0,0,0,0,1,434,32,12,0,0,0,0,0,0,0,111,5,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/06/2021,Monday,12,107,4,0,0,4,5,103,8,10,5,140,64,7421,51,6565,74,537,64,149,60,170,57,130,56,0,4,87,10,1,16,0,3,7,6,0,0,11,0,5,37,2,5,1,0,0,0,1,0,6,92,24,6,1,0,0,0,3,0,0,44,26,7,11,6,0,0,1,0,16,103,48,6,15,19,0,0,0,0,22,598,77,26,73,33,0,0,0,0,23,1426,148,47,29,59,0,0,0,0,43,1946,129,46,21,7,0,0,0,0,14,1440,63,2,10,0,0,0,0,0,10,639,17,1,2,0,0,0,0,0,0,183,3,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/06/2021,Monday,13,107,4,0,0,44,6,63,6,0,0,332,51,8555,54,7460,77,738,69,173,63,184,61,136,61,0,38,56,0,1,25,12,10,1,0,0,6,7,0,17,33,24,1,0,0,0,0,0,0,0,104,13,4,6,15,0,0,0,0,38,95,29,22,17,1,0,0,0,0,79,103,53,1,18,6,0,0,0,0,110,577,82,30,38,16,0,0,0,0,82,1261,88,17,40,64,0,0,0,0,5,1883,214,46,49,33,0,0,0,0,0,1766,140,28,12,1,0,0,0,0,0,1096,44,8,3,0,0,0,0,0,0,383,33,6,0,0,0,0,0,0,0,111,6,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/06/2021,Monday,14,125,4,0,0,10,5,115,7,7,26,259,53,6383,54,5707,78,423,71,140,62,113,58,75,62,0,10,89,2,0,28,0,5,2,0,0,0,26,0,10,40,1,0,7,0,0,0,0,0,2,125,13,10,5,4,0,0,0,5,10,83,5,0,0,1,0,0,0,0,57,87,16,13,13,0,0,0,0,0,116,274,58,32,21,17,0,0,0,0,55,731,90,32,38,38,0,0,0,0,9,1405,125,25,19,15,0,0,0,0,0,1576,70,13,3,0,0,0,0,0,0,887,38,9,5,0,0,0,0,0,0,369,7,1,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/06/2021,Monday,15,153,4,0,0,42,6,111,7,31,5,239,51,6986,52,6200,75,396,67,193,64,197,52,144,53,0,37,90,30,10,23,12,10,13,0,0,5,21,1,15,60,12,11,6,10,0,0,0,0,0,98,15,6,7,14,0,0,0,0,20,157,15,11,22,5,0,0,0,0,66,163,7,6,20,11,0,0,0,0,57,340,25,20,55,43,0,0,0,0,40,1074,94,33,57,48,0,0,0,0,23,1754,121,43,6,13,0,0,0,0,7,1443,68,28,5,0,0,0,0,0,1,777,16,20,1,0,0,0,0,0,0,252,6,5,0,0,0,0,0,0,0,46,5,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/06/2021,Monday,16,179,4,0,0,56,6,123,5,36,30,169,63,8311,51,7491,73,509,68,123,59,188,56,135,60,0,50,121,13,0,21,0,5,5,0,0,6,2,6,0,65,8,2,7,6,0,0,0,0,0,156,8,0,2,8,0,0,0,6,0,208,21,11,23,1,0,0,0,0,36,153,21,26,19,0,0,0,0,5,45,661,59,24,45,17,0,0,0,0,35,1442,154,20,50,83,0,0,0,6,21,2025,108,11,25,20,0,0,0,0,28,1693,102,13,11,0,0,0,0,0,4,802,28,8,1,0,0,0,0,0,0,195,0,3,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/06/2021,Monday,17,202,4,0,0,43,5,159,7,54,13,217,50,9200,54,8231,75,558,68,195,68,216,59,167,54,0,42,126,36,1,13,0,0,1,3,0,1,33,1,0,58,1,6,12,7,0,0,0,12,4,132,10,7,5,18,0,0,0,4,29,117,18,5,6,3,0,0,0,1,70,147,27,20,36,11,0,0,0,0,81,694,88,17,44,58,0,0,0,0,30,1476,184,45,50,40,0,0,0,0,2,2290,119,36,44,27,0,0,0,0,0,2105,75,30,11,0,0,0,0,0,0,793,18,23,6,0,0,0,0,0,0,283,18,5,1,0,0,0,0,0,0,99,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/06/2021,Monday,18,204,4,0,0,59,7,145,6,46,31,254,45,10423,54,9584,74,570,69,161,64,108,63,187,54,0,51,125,13,5,49,0,0,1,0,0,5,20,0,1,49,5,0,0,17,0,3,0,6,12,162,9,2,16,16,0,0,0,3,56,174,19,13,0,10,0,0,0,23,112,216,13,3,7,0,0,0,0,1,41,777,54,32,11,55,0,0,0,0,25,2337,231,63,28,57,0,0,0,0,2,2539,137,30,26,32,0,0,0,0,0,1820,52,12,13,0,0,0,0,0,0,911,33,6,0,0,0,0,0,0,0,368,6,0,6,0,0,0,0,0,0,121,6,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/06/2021,Monday,19,325,7,11,5,77,7,237,7,32,41,258,53,9269,53,8630,75,504,70,100,62,35,58,193,60,11,59,204,2,6,13,1,0,0,0,0,18,22,0,6,42,18,5,5,3,0,0,6,6,6,160,8,5,1,17,0,0,0,6,25,129,11,6,0,5,0,0,0,6,59,175,14,0,0,6,0,0,5,12,87,796,63,22,15,31,0,0,0,0,31,1734,113,31,9,97,0,0,0,0,24,2170,143,13,0,32,0,0,0,0,12,2020,85,17,0,2,0,0,0,0,1,909,35,1,0,0,0,0,0,0,1,371,7,0,5,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,27,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/06/2021,Monday,20,355,8,1,5,66,7,288,13,22,37,293,53,7448,51,7076,74,283,69,47,64,42,46,136,58,1,51,159,0,0,3,0,0,0,0,0,14,67,1,3,26,0,5,3,0,0,1,44,9,6,139,1,0,7,6,0,0,11,1,21,135,0,0,5,1,0,0,7,6,99,221,18,6,7,17,0,0,0,5,88,615,46,5,6,64,0,0,0,0,50,1563,99,12,14,28,0,0,0,0,21,1927,69,7,0,10,0,0,0,0,5,1474,26,6,0,10,0,0,0,0,0,627,23,6,0,0,0,0,0,0,0,225,1,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/06/2021,Monday,21,548,7,12,5,205,5,331,11,73,31,100,39,5022,47,4834,67,116,68,43,62,29,40,125,54,12,198,235,2,1,0,0,0,5,0,0,6,24,2,13,75,0,0,0,4,0,0,55,43,23,153,0,0,0,7,0,1,8,12,7,161,0,0,3,14,0,0,7,3,29,299,1,13,13,16,0,0,0,11,21,703,33,10,7,27,0,0,0,0,6,1187,45,8,1,41,0,0,2,0,0,1187,12,6,0,16,0,0,0,0,0,667,14,3,0,0,0,0,0,0,0,318,11,3,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/06/2021,Monday,22,262,6,8,5,89,6,165,7,10,32,60,33,3312,48,3213,67,64,71,7,42,28,58,82,47,8,83,153,1,1,31,0,0,0,5,0,6,6,3,19,78,0,0,0,9,0,0,0,0,7,180,0,1,2,3,0,0,1,0,11,86,0,0,1,3,0,0,5,6,10,122,0,6,7,7,0,0,0,0,12,362,3,0,3,37,0,0,0,0,0,714,28,0,7,18,0,0,0,0,0,889,26,0,8,0,0,0,0,0,0,525,6,0,0,0,0,0,0,0,0,176,1,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/06/2021,Monday,23,23,8,1,5,7,11,15,8,8,34,1,25,205,25,192,69,13,58,0,0,0,0,6,62,1,6,11,0,0,1,0,0,0,0,0,0,4,3,0,2,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,13,6,0,0,0,0,0,0,0,0,22,0,0,0,2,0,0,0,0,0,25,0,0,0,4,0,0,0,0,0,70,6,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/06/2021,Tuesday,5,25,3,0,0,0,0,25,10,5,29,0,0,142,16,134,38,8,40,0,0,0,0,20,45,0,0,17,1,0,16,0,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,4,0,12,4,0,0,4,0,0,0,0,0,13,4,0,0,12,0,0,0,0,0,37,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/06/2021,Tuesday,6,0,0,0,0,0,0,0,0,0,0,0,0,8,21,7,59,0,0,0,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/06/2021,Tuesday,7,147,4,0,0,17,5,130,8,0,0,6,42,1370,39,1200,54,104,59,12,46,54,36,182,40,0,17,99,0,0,2,0,0,1,2,0,0,28,0,0,33,0,0,12,16,0,0,0,0,0,32,0,0,5,17,0,0,0,0,2,87,7,2,10,35,0,0,2,0,4,225,14,7,20,80,0,0,1,0,0,443,37,3,5,29,0,0,0,0,0,286,22,0,0,1,0,0,0,0,0,75,24,0,0,2,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/06/2021,Tuesday,8,180,4,0,0,33,7,147,7,6,8,4,45,3681,42,3345,60,232,58,34,52,70,42,135,50,0,32,123,4,0,8,0,0,3,1,0,0,23,2,0,58,8,0,6,1,0,0,0,0,0,99,12,0,13,10,0,0,0,0,0,102,3,0,4,8,0,0,0,0,4,387,18,13,20,41,0,1,1,0,0,828,81,17,16,49,0,0,0,0,0,1069,62,4,4,22,0,0,0,0,0,564,40,0,4,3,0,0,0,0,0,175,8,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
