dia,mes,año,hora,dia_semana,interseccion,tipo_accidente,causa_accidente,lesionados,fallecidos,num_resp,num_afect
14,10,2016,10,Viernes,Calzada San Pedro con Fuentes Del Valle,Choque de Crucero,No respeto semáforo,0,0,1,1
5,12,2017,10,Martes,Calzada San Pedro con Fuentes Del Valle,Choque de Crucero,No respeto alto,0,0,1,1
19,2,2017,11,Domingo,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
8,9,2015,11,Martes,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
26,8,2017,11,Sábado,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
5,10,2017,11,Jueves,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
20,10,2017,11,Viernes,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
21,8,2019,11,Miércoles,Calzada San Pedro con Fuentes Del Valle,Estrellamiento,Otros,0,0,1,1
22,3,2015,11,Domingo,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
9,1,2019,11,Miércoles,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
8,12,2016,11,Jueves,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
9,12,2016,11,Viernes,Calzada San Pedro con Fuentes Del Valle,Choque Diverso,Distracción,0,0,1,0
6,12,2016,12,Martes,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
9,12,2019,12,Lunes,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
11,12,2018,12,Martes,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
4,6,2018,12,Lunes,Calzada San Pedro con Fuentes Del Valle,Choque Diverso,Otros,0,0,1,0
5,2,2019,12,Martes,Calzada San Pedro con Fuentes Del Valle,NA,Otros,0,0,2,0
29,6,2018,12,Viernes,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
14,5,2015,12,Jueves,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
24,1,2019,13,Jueves,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
2,1,2017,13,Lunes,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
20,8,2016,13,Sábado,Calzada San Pedro con Fuentes Del Valle,Choque de Crucero,No respeto alto,0,0,1,1
11,4,2017,13,Martes,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
10,9,2015,13,Jueves,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
24,12,2018,13,Lunes,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
12,7,2019,13,Viernes,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
21,7,2016,13,Jueves,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
6,8,2019,13,Martes,Calzada San Pedro con Fuentes Del Valle,Choque de Crucero,No respeto semáforo,0,0,1,1
7,3,2017,14,Martes,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
7,10,2017,14,Sábado,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
18,11,2016,14,Viernes,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
24,9,2018,14,Lunes,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
15,12,2017,14,Viernes,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
5,1,2018,14,Viernes,Calzada San Pedro con Fuentes Del Valle,Choque de Crucero,No respeto alto,0,0,1,1
11,3,2015,14,Miércoles,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
21,11,2018,14,Miércoles,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
27,1,2017,15,Viernes,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
24,11,2015,15,Martes,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
20,8,2016,15,Sábado,Calzada San Pedro con Fuentes Del Valle,Choque de Crucero,No respeto semáforo,0,0,1,1
17,1,2019,15,Jueves,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
20,2,2015,15,Viernes,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
13,3,2018,15,Martes,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
10,12,2017,15,Domingo,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
22,4,2015,15,Miércoles,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
16,3,2018,15,Viernes,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
5,4,2018,16,Jueves,Calzada San Pedro con Fuentes Del Valle,Choque de Crucero,Invadir carril,0,0,1,1
13,2,2018,16,Martes,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
8,5,2018,16,Martes,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
19,6,2017,16,Lunes,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
20,2,2018,16,Martes,Calzada San Pedro con Fuentes Del Valle,Choque Diverso,Otros,0,0,1,0
24,3,2019,16,Domingo,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
9,3,2018,16,Viernes,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
17,11,2016,16,Jueves,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
30,3,2018,16,Viernes,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
8,9,2015,16,Martes,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
19,7,2017,16,Miércoles,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
16,6,2016,16,Jueves,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
30,11,2015,17,Lunes,Calzada San Pedro con Fuentes Del Valle,Choque de Reversa,Distracción,0,0,1,1
17,8,2019,17,Sábado,Calzada San Pedro con Fuentes Del Valle,Choque de Crucero,No respeto semáforo,0,0,2,0
17,10,2019,17,Jueves,Calzada San Pedro con Fuentes Del Valle,Choque de Crucero,No respeto alto,0,0,1,1
29,6,2015,17,Lunes,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
11,5,2018,17,Viernes,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
4,9,2018,17,Martes,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
4,10,2018,17,Jueves,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
9,2,2017,18,Jueves,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
11,11,2016,18,Viernes,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Viro indevidamente,0,0,1,1
23,9,2015,18,Miércoles,Calzada San Pedro con Fuentes Del Valle,Choque de Crucero,No respeto semáforo,0,0,1,1
7,5,2018,18,Lunes,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
12,4,2017,18,Miércoles,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
19,4,2017,18,Miércoles,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
10,8,2016,18,Miércoles,Calzada San Pedro con Fuentes Del Valle,Choque de Crucero,No respeto semáforo,0,0,1,1
3,11,2016,18,Jueves,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
15,5,2017,18,Lunes,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
2,6,2017,18,Viernes,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
15,3,2019,18,Viernes,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
6,7,2016,19,Miércoles,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
16,3,2016,19,Miércoles,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
2,11,2015,19,Lunes,Calzada San Pedro con Fuentes Del Valle,Choque de Crucero,No respeto alto,0,0,1,1
11,11,2016,19,Viernes,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Viro indevidamente,0,0,1,1
17,12,2015,19,Jueves,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
5,8,2015,19,Miércoles,Calzada San Pedro con Fuentes Del Valle,NA,Otros,0,0,1,1
10,6,2016,19,Viernes,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
15,3,2018,19,Jueves,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
30,6,2019,19,Domingo,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
13,8,2019,19,Martes,Calzada San Pedro con Fuentes Del Valle,Choque de Crucero,No respeto alto,0,0,1,1
2,6,2017,19,Viernes,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
26,11,2015,19,Jueves,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
19,2,2016,20,Viernes,Calzada San Pedro con Fuentes Del Valle,Choque Diverso,Otros,0,0,1,1
11,10,2017,20,Miércoles,Calzada San Pedro con Fuentes Del Valle,Choque de Crucero,No respeto alto,0,0,1,1
25,1,2019,20,Viernes,Calzada San Pedro con Fuentes Del Valle,NA,Otros,0,0,1,1
27,6,2016,20,Lunes,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
20,7,2018,20,Viernes,Calzada San Pedro con Fuentes Del Valle,Choque de Crucero,No respeto semáforo,0,0,1,1
14,9,2016,21,Miércoles,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
22,12,2016,21,Jueves,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
21,12,2017,23,Jueves,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
16,10,2015,23,Viernes,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
26,3,2018,23,Lunes,Calzada San Pedro con Fuentes Del Valle,Estrellamiento,Distracción,0,0,1,1
14,3,2020,8,Sábado,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
1,2,2020,9,Sábado,Calzada San Pedro con Fuentes Del Valle,Choque de Crucero,No respeto semáforo,0,0,1,1
2,6,2020,9,Martes,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
15,7,2020,9,Miércoles,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
9,9,2020,16,Miércoles,Calzada San Pedro con Fuentes Del Valle,Choque de Crucero,No respeto semáforo,0,0,1,1
31,10,2020,18,Sábado,Calzada San Pedro con Fuentes Del Valle,Estrellamiento,Viro indevidamente,0,0,1,1
13,2,2020,20,Jueves,Calzada San Pedro con Fuentes Del Valle,Choque Lateral,Invadir carril,0,0,1,1
27,2,2020,21,Jueves,Calzada San Pedro con Fuentes Del Valle,Alcance,No guardo distancia,0,0,1,1
27,2,2018,10,Martes,Calzada San Pedro con Humberto Lobo,Choque de Crucero,No respeto semáforo,0,0,1,1
30,8,2016,15,Martes,Calzada San Pedro con Humberto Lobo,Choque Lateral,Viro indevidamente,0,0,1,1
2,5,2020,17,Sábado,Calzada San Pedro con Lomas Del Valle,Choque de Crucero,Invadir carril,0,0,1,1
15,2,2015,3,Domingo,Calzada San Pedro con Na,Estrellamiento,Estado alcohólico,0,0,1,0
30,3,2019,9,Sábado,Calzada San Pedro con Na,Choque Lateral,Invadir carril,0,0,1,1
24,10,2016,10,Lunes,Calzada San Pedro con Na,Choque Lateral,Invadir carril,0,0,1,1
24,7,2017,11,Lunes,Calzada San Pedro con Na,Choque Lateral,Invadir carril,0,0,1,1
16,5,2017,13,Martes,Calzada San Pedro con Na,Alcance,No guardo distancia,0,0,1,1
28,9,2019,13,Sábado,Calzada San Pedro con Na,Estrellamiento,Distracción,0,0,1,0
6,12,2016,19,Martes,Calzada San Pedro con Na,Atropello,Otros,2,0,1,0
28,11,2018,19,Miércoles,Calzada San Pedro con Na,Estrellamiento,Otros,0,0,1,1
14,12,2016,20,Miércoles,Calzada San Pedro con Na,Alcance,No guardo distancia,0,0,1,1
11,7,2018,15,Miércoles,Calzada San Pedro con Priv. Calzada Del Valle,Choque Lateral,Invadir carril,0,0,1,1
15,5,2018,7,Martes,Calzada San Pedro con Priv. San Pedro,Choque Lateral,Invadir carril,0,0,1,1
24,4,2018,10,Martes,Calzada San Pedro con Priv. San Pedro,Choque Diverso,Otros,0,0,1,1
10,2,2017,12,Viernes,Calzada San Pedro con Priv. San Pedro,Estrellamiento,Dormitando,0,0,1,1
7,12,2017,13,Jueves,Calzada San Pedro con Priv. San Pedro,Caida de Persona,No respeto alto,0,0,1,1
8,5,2015,15,Viernes,Calzada San Pedro con Priv. San Pedro,Atropello,Distracción,0,0,1,0
14,3,2017,15,Martes,Calzada San Pedro con Priv. San Pedro,Alcance,No guardo distancia,0,0,1,1
19,1,2015,15,Lunes,Calzada San Pedro con Priv. San Pedro,Alcance,No guardo distancia,0,0,1,1
30,9,2016,17,Viernes,Calzada San Pedro con Priv. San Pedro,Choque Lateral,Invadir carril,0,0,1,1
13,7,2018,3,Viernes,Calzada San Pedro con Prol. San Pedro,Estrellamiento,Distracción,0,0,1,0
8,4,2016,17,Viernes,Calzada San Pedro con Prol. San Pedro,Choque Lateral,Invadir carril,0,0,1,1
1,7,2016,19,Viernes,Calzada San Pedro con Prol. San Pedro,Alcance,No guardo distancia,0,0,1,1
4,5,2018,18,Viernes,Calzada San Pedro con Puente Miravalle,Alcance,No guardo distancia,0,0,1,1
28,3,2015,12,Sábado,Calzada San Pedro con Rio Amazonas,Choque Lateral,Invadir carril,0,0,1,1
27,2,2018,15,Martes,Calzada San Pedro con Rio Amazonas,Choque Lateral,Invadir carril,0,0,1,1
26,5,2018,16,Sábado,Calzada San Pedro con Rio Amazonas,Choque de Crucero,No respeto semáforo,0,0,1,1
23,2,2016,16,Martes,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
13,2,2015,17,Viernes,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
8,4,2017,2,Sábado,Calzada San Pedro con Rio Amazonas,Estrellamiento,Otros,0,0,1,0
18,12,2016,3,Domingo,Calzada San Pedro con Rio Amazonas,Estrellamiento,Otros,0,0,1,1
14,2,2015,4,Sábado,Calzada San Pedro con Rio Amazonas,Choque de Crucero,No respeto alto,0,0,1,1
8,12,2015,8,Martes,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
29,8,2016,8,Lunes,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
29,6,2016,9,Miércoles,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
24,8,2016,9,Miércoles,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
30,1,2016,10,Sábado,Calzada San Pedro con Rio Amazonas,Choque Diverso,Otros,0,0,1,1
1,6,2018,10,Viernes,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
23,9,2016,10,Viernes,Calzada San Pedro con Rio Amazonas,Choque de Crucero,No respeto alto,0,0,1,1
24,12,2016,11,Sábado,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
13,5,2015,11,Miércoles,Calzada San Pedro con Rio Amazonas,Choque Lateral,Invadir carril,0,0,1,1
11,1,2015,12,Domingo,Calzada San Pedro con Rio Amazonas,Choque de Crucero,Distracción,0,0,1,1
23,12,2015,12,Miércoles,Calzada San Pedro con Rio Amazonas,Choque Lateral,Invadir carril,0,0,1,1
30,6,2016,12,Jueves,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
23,8,2016,12,Martes,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
30,1,2019,13,Miércoles,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
3,5,2017,13,Miércoles,Calzada San Pedro con Rio Amazonas,Choque Lateral,Invadir carril,0,0,1,1
13,12,2016,13,Martes,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
24,8,2016,14,Miércoles,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
19,5,2015,14,Martes,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
24,5,2016,14,Martes,Calzada San Pedro con Rio Amazonas,NA,Otros,0,0,1,1
27,11,2018,14,Martes,Calzada San Pedro con Rio Amazonas,Estrellamiento,Distracción,0,0,1,1
19,1,2017,15,Jueves,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
6,6,2015,15,Sábado,Calzada San Pedro con Rio Amazonas,Choque Lateral,Invadir carril,0,0,1,1
27,10,2016,16,Jueves,Calzada San Pedro con Rio Amazonas,Choque Lateral,Invadir carril,0,0,1,1
18,4,2018,16,Miércoles,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
11,8,2016,16,Jueves,Calzada San Pedro con Rio Amazonas,Choque de Crucero,No respeto alto,0,0,1,1
1,4,2015,16,Miércoles,Calzada San Pedro con Rio Amazonas,Choque de Crucero,No respeto alto,1,0,1,1
15,6,2016,16,Miércoles,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
2,10,2015,17,Viernes,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
27,4,2016,17,Miércoles,Calzada San Pedro con Rio Amazonas,Choque de Crucero,No respeto alto,0,0,1,1
23,6,2015,17,Martes,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
17,11,2016,17,Jueves,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
9,5,2016,18,Lunes,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
4,5,2016,18,Miércoles,Calzada San Pedro con Rio Amazonas,Choque de Crucero,No respeto alto,0,0,1,1
19,7,2016,18,Martes,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
28,3,2018,18,Miércoles,Calzada San Pedro con Rio Amazonas,Atropello,Otros,2,0,1,0
11,1,2016,18,Lunes,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
11,5,2017,18,Jueves,Calzada San Pedro con Rio Amazonas,Choque Lateral,Invadir carril,0,0,1,1
20,10,2015,18,Martes,Calzada San Pedro con Rio Amazonas,Choque Lateral,Invadir carril,0,0,1,1
2,8,2018,18,Jueves,Calzada San Pedro con Rio Amazonas,Choque Lateral,Distracción,0,0,1,1
12,4,2018,18,Jueves,Calzada San Pedro con Rio Amazonas,Choque de Crucero,Otros,0,0,1,1
10,7,2018,18,Martes,Calzada San Pedro con Rio Amazonas,Choque Lateral,Invadir carril,0,0,1,1
31,8,2019,19,Sábado,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
20,7,2016,19,Miércoles,Calzada San Pedro con Rio Amazonas,Choque Lateral,Invadir carril,0,0,1,1
17,9,2015,19,Jueves,Calzada San Pedro con Rio Amazonas,Choque de Crucero,No respeto alto,0,0,1,1
20,3,2015,20,Viernes,Calzada San Pedro con Rio Amazonas,Alcance,Dormitando,0,0,1,1
6,5,2016,21,Viernes,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
27,11,2020,17,Viernes,Calzada San Pedro con Rio Amazonas,Choque de Frente,Otros,0,0,1,1
6,10,2020,18,Martes,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
26,8,2020,20,Miércoles,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
15,6,2015,8,Lunes,Calzada San Pedro con Rio Amazonas,Choque de Crucero,No respeto alto,0,0,1,1
16,4,2016,12,Sábado,Calzada San Pedro con Rio Amazonas,Choque de Crucero,No respeto alto,0,0,1,1
15,6,2018,15,Viernes,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
20,3,2015,15,Viernes,Calzada San Pedro con Rio Amazonas,Choque Lateral,Invadir carril,0,0,1,1
28,2,2017,16,Martes,Calzada San Pedro con Rio Amazonas,Choque Lateral,Invadir carril,0,0,1,1
19,7,2019,18,Viernes,Calzada San Pedro con Rio Amazonas,Estrellamiento,Viro indevidamente,0,0,1,0
19,9,2019,19,Jueves,Calzada San Pedro con Rio Amazonas,Alcance,Invadir carril,0,0,1,2
24,3,2020,14,Martes,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
21,10,2020,18,Miércoles,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
14,12,2017,1,Jueves,Calzada San Pedro con Rio Amazonas,Estrellamiento,Mal Estacionado,0,0,1,1
25,3,2017,2,Sábado,Calzada San Pedro con Rio Amazonas,Choque de Crucero,Otros,0,0,1,1
8,2,2019,3,Viernes,Calzada San Pedro con Rio Amazonas,Estrellamiento,Viro indevidamente,0,0,1,0
5,10,2017,4,Jueves,Calzada San Pedro con Rio Amazonas,Estrellamiento,Otros,0,0,1,0
25,1,2015,7,Domingo,Calzada San Pedro con Rio Amazonas,Estrellamiento,Distracción,0,0,1,3
24,2,2016,7,Miércoles,Calzada San Pedro con Rio Amazonas,Alcance,No guardo distancia,0,0,1,1
15,5,2016,7,Domingo,Calzada San Pedro con Rio Amazonas,Choque de Crucero,No respeto alto,0,0,1,1
